,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
0,2021-01-17,1610859600,45.9,37.1,40.6,41.2,27.5,33.0,26.9,58.3,0.0,0.0,0.0,,0.0,0.0,32.2,24.0,266.6,1003.5,60.9,9.9,78.3,6.8,4.0,07:16:59,1610885819,16:55:55,1610920555,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72505394728', '0826W', '72055399999', 'KLGA', 'E5816', 'KJRB', 'F8726', 'KNYC', 'F1417', '72503014732']",obs,
1,2022-02-19,1645246800,28.1,6.9,16.4,17.6,-6.2,6.3,7.3,67.8,0.041,100.0,12.5,['snow'],0.0,0.5,36.3,22.6,258.4,1012.5,70.2,6.5,11.7,1.0,1.0,06:43:46,1645271026,17:25:10,1645309510,0.61,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"['EMRV1', 'K1V4', 'UVM04', '72614054742', 'VTW12', 'KMPV', 'KMVL', 'C1219', '72611454771', '72614594705']",obs,10.0
2,2022-03-01,1646110800,30.6,-0.4,16.2,24.8,-5.5,10.5,6.8,67.2,0.081,100.0,33.33,['snow'],0.6,6.8,25.9,17.5,178.6,1020.5,88.9,7.2,49.3,4.0,2.0,06:27:21,1646134041,17:38:35,1646174315,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"['EMRV1', 'K1V4', '72614054742', 'VTW12', 'KMPV', 'KMVL', 'C1219', '72611454771', '72614594705']",obs,10.0
3,2022-04-18,1650254400,48.5,39.1,44.8,41.8,32.0,38.0,32.4,64.0,1.134,100.0,29.17,['rain'],0.0,0.0,34.3,27.4,57.0,1021.5,49.3,8.2,67.7,5.7,2.0,06:20:55,1650277255,19:42:36,1650325356,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KDOV', '72408813707', '72407513735', 'KWWD', 'KMIV', '72409313764', 'DE026']",obs,10.0
4,2019-04-11,1554955200,53.0,43.7,48.3,53.0,37.7,44.4,37.4,66.2,0.0,0.0,0.0,,0.0,0.0,24.2,17.1,67.5,1022.0,37.4,9.9,197.2,16.9,8.0,06:31:31,1554978691,19:35:28,1555025728,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KDOV', '72408813707', '72407513735', 'KWWD', 'KMIV', '72409313764', 'DE026']",obs,
5,2022-04-15,1649995200,68.0,49.7,59.3,68.0,49.7,59.3,27.7,31.6,0.011,100.0,4.17,['rain'],0.0,0.0,35.3,16.1,252.0,1017.1,19.7,9.9,246.8,21.3,9.0,06:10:29,1650017429,19:31:40,1650065500,0.46,Rain,Clear conditions throughout the day with early morning rain.,rain,"['KMMK', 'KHFD', 'E6187', '72508714752', 'KBDL', '72508014740', '72502754788']",obs,10.0
6,2020-04-26,1587873600,56.0,37.2,44.8,56.0,32.2,42.6,26.7,53.5,0.012,100.0,4.17,['rain'],0.0,0.0,32.2,18.3,83.0,1018.0,46.6,9.8,104.8,9.1,4.0,05:45:57,1587894357,19:42:31,1587944551,0.12,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['KCON', '72615554736', 'KLCI', '72605014745', 'D3142', '74394514710', 'KMHT']",obs,
7,2020-04-03,1585886400,52.9,46.1,50.3,52.9,43.0,49.8,39.6,67.0,0.017,100.0,29.17,['rain'],0.0,0.0,31.1,16.0,353.8,1005.4,66.8,9.9,107.0,9.2,5.0,06:35:23,1585910123,19:23:31,1585956211,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'KNYC', 'F1417', '72503014732']",obs,
8,2022-04-03,1648958400,50.6,31.5,41.0,50.6,30.7,38.8,30.9,68.5,0.007,100.0,8.33,['rain'],0.0,0.0,17.2,11.4,222.9,1010.2,55.4,9.9,112.2,9.6,6.0,06:25:00,1648981500,19:13:29,1649027609,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPVD', '72506854777', 'KTAN', '72505464710', '72507014765', 'E7318', 'KSFZ']",obs,10.0
9,2022-04-03,1648958400,46.2,25.9,35.7,43.6,24.8,33.6,23.2,62.4,0.0,0.0,0.0,,0.0,0.0,16.8,8.2,336.4,1012.5,66.9,9.6,131.2,11.2,5.0,06:27:45,1648981665,19:20:08,1649028008,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['EMRV1', 'K1V4', '72614054742', 'VTW12', 'KMVL', 'C1219', '72611454771', '72614594705']",obs,10.0
10,2021-04-22,1619064000,36.0,29.0,32.5,27.8,17.0,22.5,20.4,63.3,0.022,100.0,8.33,"['rain', 'snow']",0.0,0.0,38.9,24.1,289.6,998.5,98.0,8.9,150.0,12.9,5.0,05:43:20,1619084600,19:32:34,1619134354,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"['KWVL', 'KIWI', '72713594623', '72618514605', '0770W', 'KAUG', '72607314615']",obs,
11,2021-05-21,1621569600,80.1,53.8,65.8,79.9,53.8,65.8,50.5,60.5,0.0,0.0,0.0,,0.0,0.0,20.8,13.8,176.6,1030.9,17.0,9.9,268.5,23.2,10.0,05:25:17,1621589117,20:09:57,1621642197,0.34,Clear,Clear conditions throughout the day.,clear-day,"['KMMK', 'KHFD', 'E6187', '72508714752', 'KBDL', '72508014740', '72502754788']",obs,
12,2020-05-10,1589083200,64.1,39.8,52.0,64.1,31.4,48.9,28.8,42.0,0.0,0.0,0.0,,0.0,0.0,31.1,20.7,259.7,1017.8,2.7,9.9,327.5,28.2,10.0,05:43:29,1589103809,20:01:59,1589155319,0.61,Clear,Clear conditions throughout the day.,clear-day,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'KNYC', 'F1417', '72503014732']",obs,
13,2023-05-14,1684036800,65.0,42.2,53.6,65.0,37.2,52.1,27.2,38.0,0.0,0.0,0.0,,0.0,0.0,34.4,20.7,314.7,1019.8,0.0,9.9,294.8,25.2,8.0,05:13:30,1684055610,19:58:11,1684108691,0.82,Clear,Clear conditions throughout the day.,clear-day,"['KWVL', 'KIWI', '72713594623', '72618514605', '0770W', 'KAUG', '72607314615']",obs,10.0
14,2019-05-16,1557979200,75.6,55.8,64.6,75.6,55.8,64.6,46.6,54.5,0.015,100.0,8.33,['rain'],0.0,0.0,19.7,11.9,280.7,1011.8,48.4,9.9,215.6,18.7,10.0,05:50:57,1558000257,20:17:26,1558052246,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KMDT', 'D5425', 'KTHV', 'KMUI', 'AV047', '72511814751', 'KCXY', '72399014711']",obs,
15,2022-05-28,1653710400,75.6,64.4,69.0,75.6,64.4,69.0,62.5,80.8,0.14,100.0,25.0,['rain'],0.0,0.0,45.9,8.3,260.8,1007.8,72.4,9.6,183.0,15.7,9.0,05:29:08,1653730148,20:18:03,1653783483,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'KNYC', 'F1417', '72503014732']",obs,30.0
16,2021-05-01,1619841600,62.0,42.1,50.4,62.0,35.2,47.3,28.3,45.1,0.02,100.0,8.33,['rain'],0.0,0.0,33.4,19.4,311.9,1008.4,30.3,9.9,275.1,23.7,10.0,05:46:49,1619862409,19:49:26,1619912966,0.65,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['KMMK', 'KHFD', 'E6187', '72508714752', 'KBDL', '72508014740', '72502754788']",obs,
17,2022-05-29,1653796800,72.2,59.9,66.5,72.2,59.9,66.5,51.2,58.9,0.0,0.0,0.0,,0.0,0.0,21.9,15.9,100.0,1016.1,46.9,9.9,198.7,17.2,6.0,05:11:39,1653815499,20:12:12,1653869532,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KOWD', '72509854704', 'KBED', '0518W', 'KBOS', '72509014739', '72505914702']",obs,10.0
18,2021-06-05,1622865600,89.1,65.2,77.1,89.1,65.2,77.5,63.0,66.0,0.045,100.0,16.67,['rain'],0.0,0.0,59.8,14.4,257.9,1013.5,2.0,9.8,327.0,28.3,10.0,05:25:37,1622885137,20:23:58,1622939038,0.84,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'F8726', 'KNYC', 'F1417', '72503014732']",obs,
19,2021-06-15,1623729600,78.8,62.4,70.1,78.8,62.4,70.1,57.1,65.9,0.0,0.0,0.0,,0.0,0.0,21.9,13.5,302.9,1009.5,55.7,8.9,174.4,15.0,9.0,05:37:21,1623749841,20:39:03,1623803943,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KMDT', 'KTHV', 'KMUI', 'AV047', 'MNGP1', '72511814751', 'KCXY', '72399014711']",obs,
20,2019-06-10,1560139200,73.4,59.6,66.4,73.4,59.6,66.4,63.8,91.6,0.18,100.0,41.67,['rain'],0.0,0.0,,14.2,74.1,1016.0,95.0,6.9,78.3,6.7,4.0,05:29:15,1560158955,20:27:56,1560212876,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KTTN', 'KWRI', '72409514792', '72408594732', '72409614706', 'KPNE', 'D5416']",obs,
21,2021-06-15,1623729600,77.1,63.8,69.0,77.1,63.8,69.0,64.0,85.3,0.026,100.0,16.67,['rain'],0.0,0.0,,8.0,173.0,1007.1,72.0,8.4,167.9,14.4,5.0,05:10:11,1623748211,20:22:28,1623802948,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPVD', '72506854777', 'KTAN', '72505464710', '72507014765', 'E7318', 'KSFZ']",obs,
22,2020-06-16,1592280000,73.4,58.4,66.1,73.4,58.4,66.1,53.2,64.0,0.0,0.0,0.0,,0.0,0.0,28.5,19.6,55.0,1026.8,34.3,9.9,250.2,21.5,7.0,05:35:33,1592300133,20:30:29,1592353829,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KDOV', '72408813707', '72407513735', 'KWWD', 'KMIV', '72409313764', 'DE026']",obs,
23,2020-06-12,1591934400,83.1,65.1,74.1,81.2,65.1,73.8,57.5,62.1,0.092,100.0,4.17,['rain'],0.0,0.0,21.9,16.9,257.5,1016.5,46.1,9.8,205.9,17.6,7.0,05:06:56,1591952816,20:21:44,1592007704,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KOWD', '72509854704', 'KBED', '0518W', 'A1261', 'KBOS', '72509014739', '72505914702']",obs,
24,2022-07-01,1656648000,87.1,55.9,73.6,85.2,55.9,73.5,56.4,58.2,0.0,0.0,0.0,,0.0,0.0,20.8,11.4,209.9,1015.1,11.1,9.9,246.4,21.2,10.0,05:10:27,1656666627,20:37:51,1656722271,0.09,Clear,Clear conditions throughout the day.,clear-day,"['K1V4', '72614054742', 'KMPV', 'KMVL', 'C1219', '72611454771', '72614594705']",obs,30.0
25,2021-07-19,1626667200,72.0,66.8,68.9,72.0,66.8,68.9,65.0,87.5,0.002,100.0,8.33,['rain'],0.0,0.0,,10.2,58.4,1013.7,96.5,5.7,58.6,5.2,2.0,05:24:31,1626686671,20:16:10,1626740170,0.34,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['KOWD', '72509854704', 'KBED', '0518W', 'KBOS', '72509014739', '72505914702']",obs,
26,2021-07-05,1625457600,77.0,56.0,65.1,77.0,56.0,65.1,57.6,78.3,0.0,0.0,0.0,,0.0,0.0,19.7,12.7,175.9,1017.6,64.0,9.7,260.5,22.4,9.0,05:12:41,1625476361,20:28:44,1625531324,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KCON', '72615554736', 'KLCI', '72605014745', 'D3142', '74394514710', 'KMHT']",obs,
27,2021-07-15,1626321600,86.1,71.2,78.7,93.3,71.2,81.2,71.4,79.6,0.0,0.0,0.0,,0.0,0.0,,12.5,186.6,1018.1,45.7,8.3,250.3,21.5,7.0,05:24:11,1626341051,20:18:47,1626394727,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPVD', '72506854777', 'F8068', 'KTAN', '72507014765', 'E7318']",obs,
28,2019-07-29,1564372800,90.5,73.3,82.6,94.1,73.3,84.5,67.9,63.2,0.0,0.0,0.0,,0.0,0.0,21.9,9.4,254.5,1015.3,5.2,9.8,228.4,19.9,9.0,05:53:55,1564394035,20:16:35,1564445795,0.92,Clear,Clear conditions throughout the day.,clear-day,"['KTTN', 'KWRI', '72409514792', '72408594732', '72409614706', 'KPNE', 'D5416']",obs,
29,2020-07-30,1596081600,88.7,71.5,79.5,91.9,71.5,81.1,69.5,73.9,0.0,0.0,0.0,,0.0,0.0,24.4,12.5,232.8,1008.4,39.2,9.6,397.5,34.4,7.0,05:38:05,1596101885,20:05:28,1596153928,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPVD', '72506854777', 'KTAN', '72505464710', 'F2973', '72507014765', 'E7318', 'KSFZ']",obs,
30,2023-07-05,1688529600,91.9,72.8,81.1,94.6,72.8,82.7,68.8,69.8,0.0,0.0,0.0,,0.0,0.0,50.6,7.6,286.9,1014.9,0.5,7.7,306.7,26.6,9.0,05:30:45,1688549445,20:30:21,1688603421,0.58,Clear,Clear conditions throughout the day.,clear-day,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'F1417', 'KNYC', '72503014732']",obs,30.0
31,2022-07-25,1658721600,88.0,73.2,82.4,94.7,73.2,86.3,71.7,71.0,0.149,100.0,8.33,['rain'],0.0,0.0,29.8,14.8,199.8,1010.6,44.4,9.9,104.1,9.0,5.0,05:38:02,1658741882,20:15:57,1658794557,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KMMK', 'E6122', 'KHFD', 'E6187', '72508714752', 'KBDL', '72508014740', '72502754788']",obs,100.0
32,2022-07-27,1658894400,84.8,62.0,72.6,83.0,62.0,72.4,57.2,61.4,0.0,0.0,0.0,,0.0,0.0,16.1,9.1,249.9,1012.3,7.7,9.9,277.1,24.0,9.0,05:21:01,1658913661,20:09:40,1658966980,0.96,Clear,Clear conditions throughout the day.,clear-day,"['KWVL', 'KIWI', '72713594623', '72618514605', '0770W', 'KAUG', '72607314615']",obs,10.0
33,2021-07-27,1627358400,88.1,74.0,81.2,92.6,74.0,83.6,70.1,70.6,0.0,0.0,0.0,,0.0,0.0,17.2,11.4,148.5,1014.5,4.9,8.1,182.3,16.0,7.0,06:02:39,1627380159,20:21:51,1627431711,0.62,Clear,Clear conditions throughout the day.,clear-day,"['F8079', '99999913752', '72215899999', 'F7211', '72406093721', 'KBWI', 'KNAK', '74594013705']",obs,
34,2021-07-27,1627358400,89.9,63.0,75.6,90.3,63.0,75.5,61.9,67.6,0.398,100.0,12.5,['rain'],0.0,0.0,35.3,10.3,209.8,1013.2,24.9,6.5,244.5,21.2,9.0,05:40:09,1627378809,20:13:45,1627431225,0.62,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['KMMK', 'KHFD', 'E6187', '72508714752', 'KBDL', '72508014740', '72502754788']",obs,
35,2022-08-09,1660017600,97.0,80.1,87.3,105.8,85.1,94.4,73.2,64.8,0.011,100.0,12.5,['rain'],0.0,0.0,48.1,14.8,261.4,1013.0,30.5,9.9,223.3,19.2,9.0,06:00:28,1660039228,20:01:59,1660089719,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'KNYC', 'F1417', '72503014732']",obs,75.0
36,2022-08-16,1660622400,85.9,64.4,74.5,83.2,64.4,74.0,56.6,57.9,0.0,0.0,0.0,,0.0,0.0,20.8,14.2,118.9,1015.7,25.8,9.8,26.5,2.3,2.0,06:19:40,1660645180,20:03:18,1660694598,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KMDT', 'KTHV', 'KMUI', 'AV047', 'MNGP1', '72511814751', '0530W', 'KCXY', '72399014711']",obs,10.0
37,2022-08-10,1660104000,86.0,74.9,79.9,88.6,74.9,81.1,67.9,67.7,0.0,0.0,0.0,,0.0,0.0,16.1,9.7,298.8,1016.9,65.0,9.9,25.3,2.2,2.0,06:13:53,1660126433,20:11:16,1660176676,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KMDT', 'KTHV', 'KMUI', 'AV047', 'MNGP1', '72511814751', 'KCXY', '72399014711']",obs,10.0
38,2022-08-13,1660363200,77.0,54.0,65.2,77.0,54.0,65.2,51.2,64.2,0.0,0.0,0.0,,0.0,0.0,18.3,11.4,328.9,1018.5,27.5,9.9,242.6,21.0,8.0,05:49:27,1660384167,19:51:51,1660434711,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KCON', '72615554736', 'KLCI', '72605014745', 'D3142', '74394514710', 'KMHT']",obs,10.0
39,2022-08-14,1660449600,81.2,63.4,71.1,81.1,63.4,71.1,56.4,61.7,0.0,0.0,0.0,,0.0,0.0,15.7,12.7,142.9,1017.5,29.6,9.9,248.5,21.5,9.0,06:14:20,1660472060,19:58:36,1660521516,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KDOV', '72408813707', '72407513735', 'KWWD', 'KMIV', '72409313764', 'DE026']",obs,10.0
40,2022-08-10,1660104000,91.2,74.1,81.3,97.8,74.1,85.0,73.9,80.0,0.868,100.0,20.83,['rain'],0.0,0.0,36.9,11.3,310.0,1016.2,44.5,9.6,236.7,20.5,8.0,06:10:40,1660126240,20:03:40,1660176220,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['DE055', 'KDOV', '72408813707', '72407513735', 'KWWD', 'KMIV', '72409313764', 'DE026']",obs,60.0
41,2019-08-14,1565755200,79.1,72.1,74.7,79.1,72.1,74.7,71.3,89.3,0.13,100.0,37.5,['rain'],0.0,0.0,,9.6,71.5,1009.1,67.9,6.1,82.4,7.0,5.0,06:09:01,1565777341,19:57:48,1565827068,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KTTN', 'KWRI', '72409514792', '72408594732', '72409614706', 'KPNE', 'D5416']",obs,
42,2020-08-17,1597636800,79.0,60.2,67.5,79.0,60.2,67.5,55.9,68.5,0.0,0.0,0.0,,0.0,0.0,,9.1,69.6,1012.8,39.1,9.9,253.4,22.1,8.0,05:45:09,1597657509,19:40:10,1597707610,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KWVL', 'KIWI', '72713594623', '72618514605', '0770W', 'KAUG', '72607314615']",obs,
43,2023-08-20,1692504000,83.0,53.2,68.7,82.9,53.2,68.7,56.8,69.1,0.0,0.0,0.0,,0.0,0.0,18.3,11.4,255.3,1015.8,8.3,9.9,245.3,21.2,8.0,05:56:53,1692525413,19:41:33,1692574893,0.15,Clear,Clear conditions throughout the day.,clear-day,"['KCON', '72615554736', 'KLCI', '72605014745', 'D3142', '74394514710', 'KMHT']",obs,10.0
44,2019-08-01,1564632000,83.9,60.3,72.9,82.5,60.3,72.5,57.3,63.8,0.0,0.0,0.0,,0.0,0.0,20.8,12.7,315.2,1017.8,7.7,9.9,279.0,24.1,9.0,05:36:11,1564652171,20:08:08,1564704488,0.02,Clear,Clear conditions throughout the day.,clear-day,"['KCON', '72615554736', 'KLCI', '72605014745', 'D3142', 'BERN3', '74394514710', 'KMHT']",obs,
45,2019-08-30,1567137600,75.9,48.9,63.7,75.9,48.2,63.7,52.7,69.7,0.0,0.0,0.0,,0.0,0.0,34.4,12.4,240.6,1014.9,27.0,9.5,153.0,13.1,6.0,06:10:34,1567159834,19:30:34,1567207834,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['K1V4', '72614054742', 'VTW12', 'KMPV', 'KMVL', 'C1219', '72611454771', '72614594705']",obs,
46,2023-08-17,1692244800,86.0,73.1,79.7,93.2,73.1,83.6,73.0,80.7,0.0,0.0,0.0,,0.0,0.0,20.8,15.0,145.3,1012.2,20.0,9.9,161.4,14.1,6.0,06:21:02,1692267662,19:58:31,1692316711,0.04,Clear,Partly cloudy throughout the day.,clear-day,"['D7859', 'F7211', '99999913752', '72215899999', '72406093721', 'KBWI', 'KNAK', '74594013705']",obs,60.0
47,2023-08-02,1690948800,71.2,46.2,58.1,71.2,46.2,58.1,46.9,70.7,0.0,0.0,0.0,,0.0,0.0,8.1,11.2,331.4,1024.2,32.9,7.5,243.3,21.1,10.0,05:38:39,1690969119,20:13:55,1691021635,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['K1V4', '72614054742', 'C1219', 'KMPV', 'KMVL', '72611454771', '72614594705']",obs,10.0
48,2023-08-28,1693195200,83.1,71.3,76.8,84.0,71.3,77.1,63.4,63.9,0.0,0.0,0.0,,0.0,0.0,15.0,13.1,118.0,1015.3,76.3,9.8,108.2,9.2,9.0,06:30:59,1693218659,19:45:59,1693266359,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KMDT', 'KTHV', 'AV047', 'KMUI', '72511814751', 'KCXY', '72399014711']",obs,10.0
49,2022-08-31,1661918400,80.9,59.0,71.7,81.2,59.0,71.7,59.2,69.2,0.76,100.0,12.5,['rain'],0.0,0.0,25.3,16.1,281.2,1006.5,34.4,9.5,230.2,19.9,8.0,06:09:14,1661940554,19:22:54,1661988174,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KCON', '72615554736', 'KLCI', '72605014745', 'D3142', '74394514710', 'KMHT']",obs,10.0
50,2023-09-05,1693886400,91.1,65.1,77.0,96.9,65.1,79.0,68.6,78.4,0.0,0.0,0.0,,0.0,0.0,11.4,10.2,325.3,1012.7,13.1,9.0,245.8,21.4,9.0,06:14:27,1693908867,19:14:37,1693955677,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KCON', '72615554736', 'KLCI', '72605014745', 'D3142', '74394514710', 'KMHT']",obs,60.0
51,2020-09-21,1600660800,61.3,26.2,42.0,61.3,26.2,41.8,29.5,68.2,0.0,0.0,0.0,,0.0,0.0,,5.6,90.2,1036.9,12.4,9.1,193.3,16.7,7.0,06:36:50,1600684610,18:48:45,1600728525,0.15,Clear,Clear conditions throughout the day.,clear-day,"['EMRV1', 'K1V4', '72614054742', 'VTW12', 'KMPV', 'KMVL', 'C1219', '72611454771', '72614594705']",obs,
52,2022-09-11,1662868800,78.8,65.2,70.7,78.8,65.2,70.7,60.0,69.4,0.0,0.0,0.0,,0.0,0.0,17.9,9.0,273.8,1019.8,57.1,9.9,83.5,7.2,4.0,06:21:41,1662891701,19:02:07,1662937327,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPVD', '72505464710', '72507014765', 'E7318', 'KSFZ']",obs,10.0
53,2023-09-07,1694059200,95.2,71.4,79.0,99.9,71.4,80.1,67.2,69.2,0.684,100.0,16.67,['rain'],0.0,0.0,33.1,10.7,181.4,1009.3,48.6,7.3,121.4,10.4,8.0,06:40:31,1694083231,19:30:02,1694129402,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KMDT', 'KTHV', 'AV047', 'KMUI', '72511814751', 'KCXY', '72399014711']",obs,60.0
54,2022-09-23,1663905600,57.8,46.1,51.6,57.8,42.0,49.8,40.1,65.3,0.0,0.0,0.0,,0.0,0.0,31.5,19.7,325.9,1005.9,32.1,9.9,126.0,11.0,5.0,06:27:24,1663928844,18:34:46,1663972486,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KWVL', 'KIWI', '72713594623', '72618514605', '0770W', 'KAUG', '72607314615']",obs,10.0
55,2020-09-22,1600747200,76.7,53.7,64.5,76.7,53.7,64.5,41.1,44.2,0.0,0.0,0.0,,0.0,0.0,48.3,6.9,350.0,1019.5,0.6,9.9,227.0,19.6,8.0,06:44:00,1600771440,18:52:25,1600815145,0.18,Clear,Clear conditions throughout the day.,clear-day,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'KNYC', 'F1417', '72503014732']",obs,
56,2022-09-05,1662350400,70.1,59.0,62.8,70.1,59.0,62.8,60.7,93.3,1.193,100.0,79.17,['rain'],0.0,0.0,18.3,8.5,36.3,1021.5,99.1,8.0,28.9,2.4,1.0,06:14:42,1662372882,19:14:11,1662419651,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KCON', '72615554736', 'KLCI', '72605014745', 'D3142', '74394514710', 'KMHT']",obs,10.0
57,2022-10-15,1665806400,71.1,52.8,59.9,71.1,52.8,59.9,47.0,66.2,0.0,0.0,0.0,,0.0,0.0,16.3,12.4,252.7,1015.4,21.3,9.9,117.6,10.1,5.0,06:57:04,1665831424,18:02:15,1665871335,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KOWD', '72509854704', 'KBED', '0518W', 'KBOS', '72509014739', '72505914702']",obs,10.0
58,2022-10-21,1666324800,64.7,40.3,52.2,64.7,39.2,51.2,36.3,62.2,0.0,0.0,0.0,,0.0,0.0,15.4,8.9,147.1,1019.9,0.0,8.9,179.1,15.5,6.0,07:17:57,1666351077,18:14:54,1666390494,0.88,Clear,Clear conditions throughout the day.,clear-day,"['KDOV', '72407513735', 'KWWD', 'KMIV', '72409313764', 'DE026']",obs,10.0
59,2019-11-18,1574053200,39.8,35.4,37.6,33.2,25.1,28.7,34.1,87.2,0.075,100.0,50.0,"['rain', 'snow']",0.0,0.0,30.5,21.7,9.1,1007.3,99.8,9.3,25.3,1.9,1.0,06:38:29,1574077109,16:22:40,1574112160,0.72,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"['KPVD', '72506854777', 'AN448', 'KTAN', '72505464710', '72507014765', 'AN289', 'E7318', 'KSFZ']",obs,
60,2022-11-16,1668574800,52.6,34.8,42.6,52.6,27.1,37.7,39.4,88.6,0.825,100.0,54.17,"['rain', 'snow']",0.0,0.0,29.3,16.1,333.0,1012.0,84.0,6.9,37.1,3.3,2.0,06:36:25,1668598585,16:24:04,1668633844,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"['KPVD', '72505464710', '72507014765', 'OXBM3', 'E7318', 'KSFZ']",obs,10.0
61,2023-12-02,1701493200,54.0,44.4,47.2,54.0,41.6,46.5,46.4,96.9,0.0,0.0,0.0,,0.0,0.0,10.3,5.6,228.9,1015.9,84.4,1.7,30.9,2.6,1.0,07:03:12,1701518592,16:33:30,1701552810,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KTTN', 'KWRI', '72409514792', '72408594732', '72409614706', 'D5416', 'KPNE']",obs,10.0
62,2021-01-29,1611900000,29.0,14.0,21.8,26.1,2.0,11.2,18.3,86.5,0.0,0.0,0.0,,0.0,0.1,18.8,16.1,106.2,1013.4,65.7,4.8,88.8,7.6,5.0,08:02:35,1611928955,17:47:11,1611964031,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
