,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
190,2019-05-07,1557205200,86.3,68.5,74.8,92.3,68.5,76.2,68.5,81.5,1.3,100.0,29.17,['rain'],0.0,0.0,34.4,12.2,139.0,1012.0,77.1,8.9,162.9,14.1,6.0,06:42:49,1557229369,20:12:39,1557277959,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958']",obs,
191,2023-05-10,1683694800,80.9,69.1,73.2,83.7,69.1,73.5,65.5,77.4,0.361,100.0,16.67,['rain'],0.0,0.0,39.7,11.4,138.0,1015.0,89.4,9.5,65.5,5.3,3.0,06:10:16,1683717016,20:01:19,1683766879,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'KLIT']",obs,10.0
192,2021-05-17,1621227600,79.6,66.3,72.4,79.6,66.3,72.4,67.7,86.0,0.514,100.0,25.0,['rain'],0.0,0.0,39.7,20.5,110.1,1010.5,72.4,9.0,133.3,11.4,8.0,06:35:41,1621251341,20:19:29,1621300769,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['KATT', 'KAUS', '72064800230', 'E4737', '72254013904', '72254413958', 'D9418', 'E5093']",obs,
193,2019-05-24,1558674000,77.0,67.8,72.0,77.0,67.8,72.0,64.5,78.0,0.495,100.0,45.83,['rain'],0.0,0.0,29.9,16.8,180.5,1011.7,52.2,9.5,124.3,10.8,9.0,06:03:04,1558695784,20:36:26,1558748186,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs,
194,2019-05-19,1558242000,91.0,75.8,82.9,97.1,75.8,86.2,72.5,72.4,0.0,0.0,0.0,,0.0,0.0,17.2,9.9,154.0,1008.8,56.3,6.6,257.6,22.4,9.0,06:34:51,1558265691,20:20:24,1558315224,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958']",obs,
195,2022-05-04,1651640400,88.7,73.5,79.8,92.6,73.5,81.0,68.1,69.3,0.0,0.0,0.0,,0.0,0.0,28.9,13.5,151.7,1010.9,74.6,9.1,184.3,16.0,7.0,06:45:03,1651664703,20:10:54,1651713054,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E0214', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,100.0
196,2023-05-23,1684818000,90.1,66.8,78.5,95.3,66.8,80.2,67.1,70.0,0.0,0.0,0.0,,0.0,0.0,18.3,9.0,148.4,1012.8,34.3,9.7,244.7,21.0,8.0,06:32:55,1684841575,20:22:57,1684891377,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,75.0
197,2019-05-29,1559106000,90.4,78.2,82.9,97.4,78.2,86.4,72.0,70.7,0.0,0.0,0.0,,0.0,0.0,29.0,13.4,169.8,1005.9,69.6,9.8,167.6,14.3,10.0,06:30:39,1559129439,20:26:23,1559179583,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958']",obs,
198,2022-05-05,1651726800,85.5,69.8,76.0,91.3,69.8,76.8,69.9,82.1,0.38,100.0,41.67,['rain'],0.0,0.0,37.2,12.4,192.4,1009.1,74.1,7.8,120.3,10.4,6.0,06:44:13,1651751053,20:11:33,1651799493,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,100.0
199,2019-05-21,1558414800,70.9,50.0,57.0,70.9,50.0,57.0,50.4,80.3,1.171,100.0,45.83,['rain'],0.0,0.0,39.7,22.3,108.5,1001.0,75.5,8.7,92.5,7.9,7.0,06:05:07,1558436707,20:33:56,1558488836,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs,
200,2020-05-23,1590210000,91.7,78.0,83.6,98.6,78.0,86.8,71.2,67.6,0.0,0.0,0.0,,0.0,0.0,26.4,15.4,152.5,1010.1,57.9,9.7,227.8,19.6,7.0,06:32:34,1590233554,20:23:21,1590283401,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
201,2020-05-05,1588654800,87.1,66.8,77.5,89.4,66.8,78.4,66.5,71.0,0.0,0.0,0.0,,0.0,0.0,23.7,11.1,258.7,1013.7,38.1,9.8,278.4,24.1,9.0,06:17:19,1588677439,19:45:54,1588725954,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,
202,2023-06-15,1686805200,88.5,65.2,76.2,89.4,65.2,76.5,62.5,64.6,0.178,100.0,20.83,['rain'],0.0,0.0,39.3,22.3,116.1,1006.3,23.7,9.8,257.8,22.4,8.0,06:14:26,1686827666,20:46:56,1686880016,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs,60.0
203,2023-06-22,1687410000,92.3,74.9,82.6,100.5,74.9,86.0,71.0,69.7,0.076,100.0,8.33,['rain'],0.0,0.0,19.5,9.3,57.6,1008.9,21.0,9.7,201.4,17.4,8.0,06:30:04,1687433404,20:36:00,1687484160,0.15,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,75.0
204,2019-06-19,1560920400,85.6,63.6,74.6,87.2,63.6,75.3,65.2,74.7,0.627,100.0,25.0,['rain'],0.0,0.0,31.1,11.4,243.8,1007.6,34.3,9.6,249.9,21.7,8.0,06:14:50,1560942890,20:48:06,1560995286,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs,
205,2019-06-06,1559797200,87.1,74.1,79.9,96.6,74.1,83.7,75.3,86.8,4.296,100.0,50.0,['rain'],0.0,0.0,38.0,17.0,194.7,1007.4,72.3,8.3,124.9,10.5,4.0,06:02:20,1559818940,20:04:43,1559869483,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72104600460', 'AV521', '99999953960', 'KBTR', '72232013970']",obs,
206,2023-06-23,1687496400,92.6,72.4,81.4,95.8,72.4,83.0,65.8,60.5,0.0,0.0,0.0,,0.0,0.0,21.9,11.2,140.9,1012.6,33.7,9.9,242.3,21.0,8.0,05:57:39,1687517859,20:52:16,1687571536,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs,30.0
207,2021-06-08,1623128400,90.0,71.4,79.7,98.9,71.4,83.4,72.6,79.9,0.756,100.0,12.5,['rain'],0.0,0.0,42.5,16.6,169.9,1016.2,67.9,9.4,232.4,19.9,7.0,05:53:33,1623149613,20:06:25,1623200785,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,
208,2021-06-18,1623992400,89.8,66.6,78.9,96.3,66.6,80.9,66.7,67.8,0.0,0.0,0.0,,0.0,0.0,23.2,14.1,125.1,1014.9,24.9,9.9,273.7,23.6,8.0,05:53:59,1624013639,20:10:03,1624065003,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN', 'CYSM6']",obs,
209,2022-06-26,1656219600,98.8,74.7,85.2,105.4,74.7,88.6,70.9,66.5,0.512,100.0,16.67,['rain'],0.0,0.0,41.9,17.2,3.5,1016.0,23.8,9.0,272.5,23.5,9.0,05:55:52,1656240952,20:11:26,1656292286,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72078700278', 'KJVW', 'MAYM6', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,100.0
210,2021-06-07,1623042000,78.2,68.0,71.4,78.2,68.0,71.4,68.4,90.3,0.795,100.0,41.67,['rain'],0.0,0.0,29.9,13.7,146.0,1012.7,95.8,8.8,83.9,7.0,3.0,05:55:41,1623063341,20:20:42,1623115242,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72340503930', 'SDNA4', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'KLIT']",obs,
211,2019-06-23,1561266000,88.2,66.0,76.6,97.1,66.0,79.0,71.5,85.4,1.606,100.0,33.33,['rain'],0.0,0.0,40.8,25.7,197.2,1012.9,75.6,8.1,98.1,8.4,6.0,05:56:43,1561287403,20:25:55,1561339555,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT', 'LNKA4']",obs,
212,2019-06-19,1560920400,96.7,78.1,86.5,107.0,78.1,92.6,73.6,67.4,0.0,0.0,0.0,,0.0,0.0,25.3,11.3,184.6,1008.5,29.6,9.5,320.2,27.6,10.0,06:29:25,1560943765,20:35:17,1560994517,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958']",obs,
213,2021-06-09,1623214800,88.1,70.0,76.6,98.9,70.0,79.5,72.8,88.5,1.647,100.0,25.0,['rain'],0.0,0.0,41.4,13.7,139.5,1015.3,88.3,7.1,129.4,10.9,6.0,05:55:28,1623236128,20:21:40,1623288100,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72340503930', 'SDNA4', '72340313963', 'KLRF', 'E9770', 'UAPA4', 'KLIT']",obs,
214,2021-06-27,1624770000,90.4,75.3,81.0,95.6,75.3,83.2,71.0,72.8,0.092,100.0,8.33,['rain'],0.0,0.0,19.7,11.4,109.8,1011.8,56.2,9.6,183.8,15.9,8.0,06:31:36,1624793496,20:36:41,1624844201,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KATT', 'KAUS', '72064800230', 'C2969', '72254013904', '72254413958', 'E5093']",obs,
215,2020-07-11,1594443600,101.7,78.1,89.1,106.5,78.1,93.1,70.0,57.0,0.0,0.0,0.0,,0.0,0.0,17.2,9.2,181.5,1014.4,25.6,9.8,285.1,24.6,9.0,06:37:46,1594467466,20:35:14,1594517714,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
216,2021-07-20,1626757200,91.3,72.8,80.4,95.4,72.8,82.0,69.8,72.8,0.0,0.0,0.0,,0.0,0.0,17.2,11.7,21.8,1014.4,53.1,9.8,199.8,17.2,8.0,06:42:36,1626781356,20:31:55,1626831115,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'C2969', 'KEDC', '72254013904', '72254413958', 'E5093']",obs,
217,2020-07-14,1594702800,95.2,77.8,85.2,105.8,77.8,91.0,74.0,70.7,0.0,0.0,0.0,,0.0,0.0,,6.6,290.7,1014.0,18.1,9.7,243.8,21.1,10.0,06:04:27,1594724667,20:08:41,1594775321,0.81,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'D5633', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN', 'CYSM6']",obs,
218,2023-07-04,1688446800,98.1,66.5,83.5,102.3,66.5,85.3,65.3,58.3,0.0,0.0,0.0,,0.0,0.0,19.7,14.2,167.3,1012.0,5.2,9.8,313.5,27.2,9.0,06:02:09,1688468529,20:51:59,1688521919,0.54,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs,60.0
219,2020-07-14,1594702800,104.2,77.0,89.5,106.8,77.0,92.1,68.1,54.5,0.0,0.0,0.0,,0.0,0.0,32.9,12.1,177.4,1011.0,21.3,9.8,280.0,24.0,9.0,06:39:21,1594726761,20:34:18,1594776858,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
220,2021-08-30,1630299600,77.9,73.9,75.4,77.9,73.9,75.4,73.3,93.3,3.296,100.0,100.0,['rain'],0.0,0.0,40.8,21.4,121.8,1001.5,93.9,4.3,30.9,2.6,2.0,06:34:42,1630323282,19:27:16,1630369636,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72235413927', 'MAYM6', 'KHKS', '72235003940', 'KJAN', 'CYSM6']",obs,
221,2023-08-08,1691470800,92.8,65.0,78.6,93.4,65.0,79.2,64.5,65.8,0.0,0.0,0.0,,0.0,0.0,11.4,8.2,149.4,1013.1,4.2,9.8,261.5,22.6,9.0,06:29:30,1691494170,20:26:41,1691544401,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs,30.0
222,2020-08-27,1598504400,75.9,71.9,73.7,75.9,71.9,73.7,72.3,95.1,2.971,100.0,54.17,['rain'],0.0,0.0,46.0,28.5,73.9,1007.8,82.8,5.6,24.4,2.0,1.0,06:38:45,1598528325,19:41:34,1598575294,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'LNKA4', 'KLIT']",obs,
223,2019-08-26,1566795600,96.5,70.4,83.7,110.0,70.4,89.3,73.6,74.0,1.249,100.0,8.33,['rain'],0.0,0.0,51.7,29.8,160.0,1005.4,19.0,9.4,220.0,19.1,7.0,06:57:37,1566820657,20:05:38,1566867938,0.87,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs,
224,2021-08-21,1629522000,92.0,75.4,82.7,100.9,75.4,87.1,73.6,76.2,0.0,0.0,0.0,,0.0,0.0,20.8,11.6,250.1,1013.7,12.9,9.9,291.8,25.1,9.0,06:28:57,1629545337,19:38:06,1629592686,0.47,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS22', 'KJAN', 'CYSM6']",obs,
225,2021-08-12,1628744400,96.0,76.1,85.6,101.7,76.1,89.1,71.1,65.0,0.0,0.0,0.0,,0.0,0.0,21.9,13.5,171.4,1016.2,35.2,9.9,249.0,21.5,8.0,06:56:24,1628769384,20:15:05,1628817305,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'C2969', '72254013904', '72254413958', 'E5093']",obs,
226,2020-09-01,1598936400,100.1,82.9,89.4,110.7,90.7,99.3,75.0,64.2,0.0,0.0,0.0,,0.0,0.0,28.5,15.2,180.1,1007.8,54.1,9.1,179.8,15.6,8.0,07:08:02,1598962082,19:53:02,1599007982,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
227,2023-09-19,1695099600,79.8,67.5,74.5,79.8,67.5,74.5,56.5,54.2,0.02,100.0,12.5,['rain'],0.0,0.0,44.0,26.2,179.6,1008.6,18.6,9.9,106.0,9.2,9.0,07:07:28,1695125248,19:24:57,1695169497,0.16,Rain,Clear conditions throughout the day with rain.,rain,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs,10.0
228,2021-10-13,1634101200,76.0,61.0,68.7,76.0,61.0,68.7,59.5,73.9,0.998,100.0,20.83,['rain'],0.0,0.0,40.3,23.7,180.1,1006.4,61.1,9.5,158.7,13.6,7.0,07:34:58,1634128498,18:56:57,1634169417,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs,
229,2022-10-25,1666674000,77.9,55.8,71.3,77.9,55.8,71.3,59.3,68.3,0.118,100.0,16.67,['rain'],0.0,0.0,27.1,15.5,239.2,1011.7,56.0,9.8,165.3,14.1,7.0,07:13:59,1666700039,18:23:12,1666740192,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', 'LSU01', '1311W']",obs,10.0
230,2021-10-15,1634274000,82.9,56.0,69.6,87.0,56.0,69.9,65.3,86.7,0.337,100.0,12.5,['rain'],0.0,0.0,39.7,26.0,296.8,1013.4,77.0,8.9,36.8,3.3,2.0,07:15:02,1634300102,18:34:01,1634340841,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT', 'LNKA4']",obs,
231,2019-10-20,1571547600,94.3,66.2,77.5,98.3,66.2,79.2,62.2,60.2,0.0,0.0,0.0,,0.0,0.0,25.3,12.5,173.9,1007.1,66.4,9.9,92.4,7.8,5.0,07:36:15,1571574975,18:54:50,1571615690,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958']",obs,
232,2023-10-25,1698210000,73.5,64.8,69.6,73.5,64.8,69.6,66.7,90.5,0.23,100.0,20.83,['rain'],0.0,0.0,32.8,20.8,175.0,1012.1,91.8,9.4,38.4,3.3,2.0,07:45:07,1698237907,18:42:44,1698277364,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs,10.0
233,2019-10-21,1571634000,73.9,57.1,66.1,73.9,57.1,66.1,53.6,69.1,2.197,100.0,25.0,['rain'],0.0,0.0,32.2,16.9,236.5,1007.9,50.6,8.6,144.3,12.3,7.0,07:19:39,1571660379,18:27:17,1571700437,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs,
234,2022-11-04,1667538000,85.6,62.7,74.9,91.1,62.7,76.1,68.9,82.7,0.487,100.0,25.0,['rain'],0.0,0.0,34.5,18.8,177.6,1009.6,80.3,9.0,67.5,5.9,3.0,07:47:38,1667566058,18:41:05,1667605265,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,100.0
235,2022-11-29,1669701600,75.9,49.7,64.3,75.9,48.1,64.3,60.1,86.5,0.2,100.0,20.83,['rain'],0.0,0.0,36.4,16.1,164.6,1011.4,66.1,9.8,60.3,5.0,3.0,06:42:31,1669725751,16:55:33,1669762533,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72078700278', 'KJVW', '72235413927', 'MAYM6', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,60.0
236,2020-11-25,1606284000,73.0,51.2,63.8,73.0,51.2,63.8,42.3,47.8,0.0,0.0,0.0,,0.0,0.0,22.5,13.0,359.0,1017.1,33.7,9.9,156.0,13.4,6.0,07:05:27,1606309527,17:30:42,1606347042,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,
237,2022-11-04,1667538000,77.0,59.0,68.3,77.0,59.0,68.3,59.4,73.7,0.0,0.0,0.0,,0.0,0.0,30.8,17.6,178.9,1013.4,68.9,9.7,44.0,3.8,2.0,07:32:37,1667565157,18:12:18,1667603538,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT', 'LNKA4']",obs,10.0
238,2021-12-10,1639116000,78.2,63.0,70.8,78.2,63.0,70.8,65.2,83.5,0.464,100.0,20.83,['rain'],0.0,0.0,37.1,23.9,199.8,1006.9,90.5,6.7,54.3,4.6,4.0,07:05:54,1639141554,16:58:16,1639177096,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT', 'LNKA4']",obs,
239,2019-12-16,1576476000,80.8,57.8,72.2,84.0,57.8,72.3,66.8,83.7,0.529,100.0,20.83,['rain'],0.0,0.0,33.7,21.8,167.4,1012.9,82.2,8.7,83.8,7.4,4.0,06:54:42,1576500882,17:05:58,1576537558,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,
240,2022-12-14,1670997600,75.8,49.9,66.5,75.8,47.7,66.3,62.8,87.9,1.363,100.0,29.17,['rain'],0.0,0.0,34.3,19.6,194.5,1007.2,79.3,8.7,28.1,2.5,2.0,06:53:39,1671022419,17:05:23,1671059123,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72104600460', 'KBTR', 'KHZR', 'LSU05', '72232013970', '72096700457', 'LSU01', '1311W']",obs,75.0
241,2019-12-29,1577599200,73.2,51.2,64.0,73.2,51.2,64.0,59.1,84.4,0.923,100.0,12.5,['rain'],0.0,0.0,36.5,16.8,191.0,1008.9,55.9,9.4,46.5,4.2,3.0,07:01:15,1577624475,17:04:18,1577660658,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,
242,2023-01-12,1673499600,69.3,53.1,59.9,69.3,53.1,59.9,55.0,84.5,0.61,100.0,16.67,['rain'],0.0,0.0,44.9,24.5,215.6,1012.8,82.9,8.5,509.5,43.9,5.0,07:42:54,1673527374,17:49:07,1673563747,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['1066W', 'KFTY', '0349W', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,30.0
243,2021-01-25,1611554400,76.2,59.8,67.7,76.2,59.8,67.7,61.0,80.3,0.0,0.0,0.0,,0.0,0.0,28.2,16.3,175.1,1012.5,84.5,9.9,65.8,5.6,4.0,06:43:20,1611578600,17:12:17,1611616337,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['99999973802', 'KMXF', 'D3397', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9', 'BDAA1']",obs,
244,2019-01-04,1546578000,64.8,45.2,54.6,64.8,40.3,53.7,50.1,85.9,1.227,100.0,50.0,['rain'],0.0,0.0,34.2,18.9,207.4,1008.9,77.6,6.5,70.3,5.9,6.0,07:42:57,1546605777,17:42:11,1546641731,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KFTY', '72219013874', 'E9807', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
245,2023-01-22,1674363600,46.3,39.4,42.7,44.0,32.0,38.8,41.1,94.1,1.616,100.0,79.17,['rain'],0.0,0.0,21.9,12.3,75.6,1011.9,99.7,4.4,542.2,46.6,5.0,07:40:03,1674391203,17:58:36,1674428316,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['1066W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,10.0
246,2022-01-02,1641099600,73.1,56.1,63.4,73.1,56.1,63.4,59.3,87.3,0.567,100.0,54.17,['rain'],0.0,0.0,33.7,17.6,214.8,1008.8,97.5,8.4,27.5,2.5,1.0,07:42:44,1641127364,17:40:51,1641163251,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KFTY', '0349W', 'NNAG1', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
247,2022-01-02,1641099600,82.0,70.0,74.9,85.9,70.0,75.3,69.7,84.3,0.112,100.0,25.0,['rain'],0.0,0.0,36.0,22.8,195.8,1012.2,83.2,9.9,101.7,8.7,5.0,07:34:25,1641126865,17:48:16,1641163696,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '0004W']",obs,
248,2019-01-19,1547877600,66.8,47.0,58.2,66.8,42.1,58.0,55.5,91.0,0.944,100.0,33.33,['rain'],0.0,0.0,31.9,17.4,197.3,1007.9,76.9,8.0,13.5,1.2,1.0,06:45:56,1547901956,17:06:09,1547939169,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['99999973802', 'KMXF', '72226513821', 'E6364', '72226013895', 'KMGM', 'K1A9', 'MRSA1']",obs,
249,2020-02-13,1581573600,73.6,46.8,58.7,73.6,42.0,57.8,51.8,78.0,0.646,100.0,16.67,['rain'],0.0,0.0,24.5,16.1,302.7,1015.9,71.6,9.0,67.2,5.7,4.0,06:30:10,1581597010,17:29:05,1581636545,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['99999973802', 'KMXF', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9', 'BDAA1']",obs,
250,2020-02-06,1580965200,69.6,51.3,62.1,69.6,51.3,62.1,59.6,91.8,2.621,100.0,91.67,['rain'],0.0,0.0,40.5,22.4,217.9,998.0,79.7,6.4,10.0,0.9,0.0,07:30:40,1580992240,18:13:00,1581030780,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['1066W', 'KFTY', 'NNAG1', 'DLSG1', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
251,2022-02-03,1643868000,69.5,56.5,62.5,69.5,56.5,62.5,60.8,94.3,2.915,100.0,83.33,['rain'],0.0,0.0,34.2,15.7,159.9,1014.0,97.1,6.5,22.8,1.8,2.0,06:38:01,1643891881,17:20:30,1643930430,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['99999973802', 'KMXF', 'D3397', '72226513821', '72226013895', 'KMGM', 'K1A9', 'TKSA1']",obs,10.0
